# Data file generated by gp_save.m
# 
-0.23776	0.82725	-0.47553	0.90451	-0.23776	0.077254	-0.47553	0.15451	-0.23776	-0.67275	-0.47553	-0.59549	-0.98776	0.077254	-1.2255	0.15451
-0.23908	0.82309	-0.47815	0.89619	-0.23908	0.073093	-0.47815	0.14619	-0.23908	-0.67691	-0.47815	-0.60381	-0.98908	0.073093	-1.2282	0.14619
-0.24032	0.81891	-0.48063	0.88782	-0.24032	0.068909	-0.48063	0.13782	-0.24032	-0.68109	-0.48063	-0.61218	-0.99032	0.068909	-1.2306	0.13782
-0.24148	0.8147	-0.48296	0.87941	-0.24148	0.064705	-0.48296	0.12941	-0.24148	-0.6853	-0.48296	-0.62059	-0.99148	0.064705	-1.233	0.12941
-0.24257	0.81048	-0.48515	0.87096	-0.24257	0.06048	-0.48515	0.12096	-0.24257	-0.68952	-0.48515	-0.62904	-0.99257	0.06048	-1.2351	0.12096
-0.24359	0.80624	-0.48719	0.86248	-0.24359	0.056238	-0.48719	0.11248	-0.24359	-0.69376	-0.48719	-0.63752	-0.99359	0.056238	-1.2372	0.11248
-0.24454	0.80198	-0.48907	0.85396	-0.24454	0.051978	-0.48907	0.10396	-0.24454	-0.69802	-0.48907	-0.64604	-0.99454	0.051978	-1.2391	0.10396
-0.24541	0.7977	-0.49081	0.8454	-0.24541	0.047702	-0.49081	0.095404	-0.24541	-0.7023	-0.49081	-0.6546	-0.99541	0.047702	-1.2408	0.095404
-0.2462	0.79341	-0.4924	0.83682	-0.2462	0.043412	-0.4924	0.086824	-0.2462	-0.70659	-0.4924	-0.66318	-0.9962	0.043412	-1.2424	0.086824
-0.24692	0.78911	-0.49384	0.82822	-0.24692	0.039109	-0.49384	0.078217	-0.24692	-0.71089	-0.49384	-0.67178	-0.99692	0.039109	-1.2438	0.078217
-0.24757	0.78479	-0.49513	0.81959	-0.24757	0.034793	-0.49513	0.069587	-0.24757	-0.71521	-0.49513	-0.68041	-0.99757	0.034793	-1.2451	0.069587
-0.24814	0.78047	-0.49627	0.81093	-0.24814	0.030467	-0.49627	0.060935	-0.24814	-0.71953	-0.49627	-0.68907	-0.99814	0.030467	-1.2463	0.060935
-0.24863	0.77613	-0.49726	0.80226	-0.24863	0.026132	-0.49726	0.052264	-0.24863	-0.72387	-0.49726	-0.69774	-0.99863	0.026132	-1.2473	0.052264
-0.24905	0.77179	-0.4981	0.79358	-0.24905	0.021789	-0.4981	0.043578	-0.24905	-0.72821	-0.4981	-0.70642	-0.99905	0.021789	-1.2481	0.043578
-0.24939	0.76744	-0.49878	0.78488	-0.24939	0.017439	-0.49878	0.034878	-0.24939	-0.73256	-0.49878	-0.71512	-0.99939	0.017439	-1.2488	0.034878
-0.24966	0.76308	-0.49931	0.77617	-0.24966	0.013084	-0.49931	0.026168	-0.24966	-0.73692	-0.49931	-0.72383	-0.99966	0.013084	-1.2493	0.026168
-0.24985	0.75872	-0.4997	0.76745	-0.24985	0.0087249	-0.4997	0.01745	-0.24985	-0.74128	-0.4997	-0.73255	-0.99985	0.0087249	-1.2497	0.01745
-0.24996	0.75436	-0.49992	0.75873	-0.24996	0.0043631	-0.49992	0.0087262	-0.24996	-0.74564	-0.49992	-0.74127	-0.99996	0.0043631	-1.2499	0.0087262
-0.25	0.75	-0.5	0.75	-0.25	0	-0.5	0	-0.25	-0.75	-0.5	-0.75	-1	0	-1.25	0
-0.24996	0.74564	-0.49992	0.74127	-0.24996	-0.0043631	-0.49992	-0.0087262	-0.24996	-0.75436	-0.49992	-0.75873	-0.99996	-0.0043631	-1.2499	-0.0087262
-0.24985	0.74128	-0.4997	0.73255	-0.24985	-0.0087249	-0.4997	-0.01745	-0.24985	-0.75872	-0.4997	-0.76745	-0.99985	-0.0087249	-1.2497	-0.01745
-0.24966	0.73692	-0.49931	0.72383	-0.24966	-0.013084	-0.49931	-0.026168	-0.24966	-0.76308	-0.49931	-0.77617	-0.99966	-0.013084	-1.2493	-0.026168
-0.24939	0.73256	-0.49878	0.71512	-0.24939	-0.017439	-0.49878	-0.034878	-0.24939	-0.76744	-0.49878	-0.78488	-0.99939	-0.017439	-1.2488	-0.034878
-0.24905	0.72821	-0.4981	0.70642	-0.24905	-0.021789	-0.4981	-0.043578	-0.24905	-0.77179	-0.4981	-0.79358	-0.99905	-0.021789	-1.2481	-0.043578
-0.24863	0.72387	-0.49726	0.69774	-0.24863	-0.026132	-0.49726	-0.052264	-0.24863	-0.77613	-0.49726	-0.80226	-0.99863	-0.026132	-1.2473	-0.052264
-0.24814	0.71953	-0.49627	0.68907	-0.24814	-0.030467	-0.49627	-0.060935	-0.24814	-0.78047	-0.49627	-0.81093	-0.99814	-0.030467	-1.2463	-0.060935
-0.24757	0.71521	-0.49513	0.68041	-0.24757	-0.034793	-0.49513	-0.069587	-0.24757	-0.78479	-0.49513	-0.81959	-0.99757	-0.034793	-1.2451	-0.069587
-0.24692	0.71089	-0.49384	0.67178	-0.24692	-0.039109	-0.49384	-0.078217	-0.24692	-0.78911	-0.49384	-0.82822	-0.99692	-0.039109	-1.2438	-0.078217
-0.2462	0.70659	-0.4924	0.66318	-0.2462	-0.043412	-0.4924	-0.086824	-0.2462	-0.79341	-0.4924	-0.83682	-0.9962	-0.043412	-1.2424	-0.086824
-0.24541	0.7023	-0.49081	0.6546	-0.24541	-0.047702	-0.49081	-0.095404	-0.24541	-0.7977	-0.49081	-0.8454	-0.99541	-0.047702	-1.2408	-0.095404
-0.24454	0.69802	-0.48907	0.64604	-0.24454	-0.051978	-0.48907	-0.10396	-0.24454	-0.80198	-0.48907	-0.85396	-0.99454	-0.051978	-1.2391	-0.10396
-0.24359	0.69376	-0.48719	0.63752	-0.24359	-0.056238	-0.48719	-0.11248	-0.24359	-0.80624	-0.48719	-0.86248	-0.99359	-0.056238	-1.2372	-0.11248
-0.24257	0.68952	-0.48515	0.62904	-0.24257	-0.06048	-0.48515	-0.12096	-0.24257	-0.81048	-0.48515	-0.87096	-0.99257	-0.06048	-1.2351	-0.12096
-0.24148	0.6853	-0.48296	0.62059	-0.24148	-0.064705	-0.48296	-0.12941	-0.24148	-0.8147	-0.48296	-0.87941	-0.99148	-0.064705	-1.233	-0.12941
-0.24032	0.68109	-0.48063	0.61218	-0.24032	-0.068909	-0.48063	-0.13782	-0.24032	-0.81891	-0.48063	-0.88782	-0.99032	-0.068909	-1.2306	-0.13782
-0.23908	0.67691	-0.47815	0.60381	-0.23908	-0.073093	-0.47815	-0.14619	-0.23908	-0.82309	-0.47815	-0.89619	-0.98908	-0.073093	-1.2282	-0.14619
-0.23776	0.67275	-0.47553	0.59549	-0.23776	-0.077254	-0.47553	-0.15451	-0.23776	-0.82725	-0.47553	-0.90451	-0.98776	-0.077254	-1.2255	-0.15451
-0.23638	0.66861	-0.47276	0.58722	-0.23638	-0.081392	-0.47276	-0.16278	-0.23638	-0.83139	-0.47276	-0.91278	-0.98638	-0.081392	-1.2228	-0.16278
-0.23492	0.66449	-0.46985	0.57899	-0.23492	-0.085505	-0.46985	-0.17101	-0.23492	-0.83551	-0.46985	-0.92101	-0.98492	-0.085505	-1.2198	-0.17101
-0.2334	0.66041	-0.46679	0.57082	-0.2334	-0.089592	-0.46679	-0.17918	-0.2334	-0.83959	-0.46679	-0.92918	-0.9834	-0.089592	-1.2168	-0.17918
-0.2318	0.65635	-0.46359	0.5627	-0.2318	-0.093652	-0.46359	-0.1873	-0.2318	-0.84365	-0.46359	-0.9373	-0.9818	-0.093652	-1.2136	-0.1873
-0.23013	0.65232	-0.46025	0.55463	-0.23013	-0.097683	-0.46025	-0.19537	-0.23013	-0.84768	-0.46025	-0.94537	-0.98013	-0.097683	-1.2103	-0.19537
-0.22839	0.64832	-0.45677	0.54663	-0.22839	-0.10168	-0.45677	-0.20337	-0.22839	-0.85168	-0.45677	-0.95337	-0.97839	-0.10168	-1.2068	-0.20337
-0.22658	0.64435	-0.45315	0.53869	-0.22658	-0.10565	-0.45315	-0.21131	-0.22658	-0.85565	-0.45315	-0.96131	-0.97658	-0.10565	-1.2032	-0.21131
-0.2247	0.64041	-0.4494	0.53081	-0.2247	-0.10959	-0.4494	-0.21919	-0.2247	-0.85959	-0.4494	-0.96919	-0.9747	-0.10959	-1.1994	-0.21919
-0.22275	0.6365	-0.4455	0.523	-0.22275	-0.1135	-0.4455	-0.227	-0.22275	-0.8635	-0.4455	-0.977	-0.97275	-0.1135	-1.1955	-0.227
-0.22074	0.63263	-0.44147	0.51526	-0.22074	-0.11737	-0.44147	-0.23474	-0.22074	-0.86737	-0.44147	-0.98474	-0.97074	-0.11737	-1.1915	-0.23474
-0.21865	0.6288	-0.43731	0.5076	-0.21865	-0.1212	-0.43731	-0.2424	-0.21865	-0.8712	-0.43731	-0.9924	-0.96865	-0.1212	-1.1873	-0.2424
-0.21651	0.625	-0.43301	0.5	-0.21651	-0.125	-0.43301	-0.25	-0.21651	-0.875	-0.43301	-1	-0.96651	-0.125	-1.183	-0.25
-0.21429	0.62124	-0.42858	0.49248	-0.21429	-0.12876	-0.42858	-0.25752	-0.21429	-0.87876	-0.42858	-1.0075	-0.96429	-0.12876	-1.1786	-0.25752
-0.21201	0.61752	-0.42402	0.48504	-0.21201	-0.13248	-0.42402	-0.26496	-0.21201	-0.88248	-0.42402	-1.015	-0.96201	-0.13248	-1.174	-0.26496
-0.20967	0.61384	-0.41934	0.47768	-0.20967	-0.13616	-0.41934	-0.27232	-0.20967	-0.88616	-0.41934	-1.0223	-0.95967	-0.13616	-1.1693	-0.27232
-0.20726	0.6102	-0.41452	0.4704	-0.20726	-0.1398	-0.41452	-0.2796	-0.20726	-0.8898	-0.41452	-1.0296	-0.95726	-0.1398	-1.1645	-0.2796
-0.20479	0.60661	-0.40958	0.46321	-0.20479	-0.14339	-0.40958	-0.28679	-0.20479	-0.89339	-0.40958	-1.0368	-0.95479	-0.14339	-1.1596	-0.28679
-0.20225	0.60305	-0.40451	0.45611	-0.20225	-0.14695	-0.40451	-0.29389	-0.20225	-0.89695	-0.40451	-1.0439	-0.95225	-0.14695	-1.1545	-0.29389
-0.19966	0.59955	-0.39932	0.44909	-0.19966	-0.15045	-0.39932	-0.30091	-0.19966	-0.90045	-0.39932	-1.0509	-0.94966	-0.15045	-1.1493	-0.30091
-0.197	0.59608	-0.39401	0.44217	-0.197	-0.15392	-0.39401	-0.30783	-0.197	-0.90392	-0.39401	-1.0578	-0.947	-0.15392	-1.144	-0.30783
-0.19429	0.59267	-0.38857	0.43534	-0.19429	-0.15733	-0.38857	-0.31466	-0.19429	-0.90733	-0.38857	-1.0647	-0.94429	-0.15733	-1.1386	-0.31466
-0.19151	0.5893	-0.38302	0.42861	-0.19151	-0.1607	-0.38302	-0.32139	-0.19151	-0.9107	-0.38302	-1.0714	-0.94151	-0.1607	-1.133	-0.32139
-0.18868	0.58599	-0.37735	0.42197	-0.18868	-0.16401	-0.37735	-0.32803	-0.18868	-0.91401	-0.37735	-1.078	-0.93868	-0.16401	-1.1274	-0.32803
-0.18579	0.58272	-0.37157	0.41543	-0.18579	-0.16728	-0.37157	-0.33457	-0.18579	-0.91728	-0.37157	-1.0846	-0.93579	-0.16728	-1.1216	-0.33457
-0.18284	0.5795	-0.36568	0.409	-0.18284	-0.1705	-0.36568	-0.341	-0.18284	-0.9205	-0.36568	-1.091	-0.93284	-0.1705	-1.1157	-0.341
-0.17983	0.57634	-0.35967	0.40267	-0.17983	-0.17366	-0.35967	-0.34733	-0.17983	-0.92366	-0.35967	-1.0973	-0.92983	-0.17366	-1.1097	-0.34733
-0.17678	0.57322	-0.35355	0.39645	-0.17678	-0.17678	-0.35355	-0.35355	-0.17678	-0.92678	-0.35355	-1.1036	-0.92678	-0.17678	-1.1036	-0.35355
-0.17366	0.57017	-0.34733	0.39033	-0.17366	-0.17983	-0.34733	-0.35967	-0.17366	-0.92983	-0.34733	-1.1097	-0.92366	-0.17983	-1.0973	-0.35967
-0.1705	0.56716	-0.341	0.38432	-0.1705	-0.18284	-0.341	-0.36568	-0.1705	-0.93284	-0.341	-1.1157	-0.9205	-0.18284	-1.091	-0.36568
-0.16728	0.56421	-0.33457	0.37843	-0.16728	-0.18579	-0.33457	-0.37157	-0.16728	-0.93579	-0.33457	-1.1216	-0.91728	-0.18579	-1.0846	-0.37157
-0.16401	0.56132	-0.32803	0.37265	-0.16401	-0.18868	-0.32803	-0.37735	-0.16401	-0.93868	-0.32803	-1.1274	-0.91401	-0.18868	-1.078	-0.37735
-0.1607	0.55849	-0.32139	0.36698	-0.1607	-0.19151	-0.32139	-0.38302	-0.1607	-0.94151	-0.32139	-1.133	-0.9107	-0.19151	-1.0714	-0.38302
-0.15733	0.55571	-0.31466	0.36143	-0.15733	-0.19429	-0.31466	-0.38857	-0.15733	-0.94429	-0.31466	-1.1386	-0.90733	-0.19429	-1.0647	-0.38857
-0.15392	0.553	-0.30783	0.35599	-0.15392	-0.197	-0.30783	-0.39401	-0.15392	-0.947	-0.30783	-1.144	-0.90392	-0.197	-1.0578	-0.39401
-0.15045	0.55034	-0.30091	0.35068	-0.15045	-0.19966	-0.30091	-0.39932	-0.15045	-0.94966	-0.30091	-1.1493	-0.90045	-0.19966	-1.0509	-0.39932
-0.14695	0.54775	-0.29389	0.34549	-0.14695	-0.20225	-0.29389	-0.40451	-0.14695	-0.95225	-0.29389	-1.1545	-0.89695	-0.20225	-1.0439	-0.40451
-0.14339	0.54521	-0.28679	0.34042	-0.14339	-0.20479	-0.28679	-0.40958	-0.14339	-0.95479	-0.28679	-1.1596	-0.89339	-0.20479	-1.0368	-0.40958
-0.1398	0.54274	-0.2796	0.33548	-0.1398	-0.20726	-0.2796	-0.41452	-0.1398	-0.95726	-0.2796	-1.1645	-0.8898	-0.20726	-1.0296	-0.41452
-0.13616	0.54033	-0.27232	0.33066	-0.13616	-0.20967	-0.27232	-0.41934	-0.13616	-0.95967	-0.27232	-1.1693	-0.88616	-0.20967	-1.0223	-0.41934
-0.13248	0.53799	-0.26496	0.32598	-0.13248	-0.21201	-0.26496	-0.42402	-0.13248	-0.96201	-0.26496	-1.174	-0.88248	-0.21201	-1.015	-0.42402
-0.12876	0.53571	-0.25752	0.32142	-0.12876	-0.21429	-0.25752	-0.42858	-0.12876	-0.96429	-0.25752	-1.1786	-0.87876	-0.21429	-1.0075	-0.42858
-0.125	0.53349	-0.25	0.31699	-0.125	-0.21651	-0.25	-0.43301	-0.125	-0.96651	-0.25	-1.183	-0.875	-0.21651	-1	-0.43301
-0.1212	0.53135	-0.2424	0.31269	-0.1212	-0.21865	-0.2424	-0.43731	-0.1212	-0.96865	-0.2424	-1.1873	-0.8712	-0.21865	-0.9924	-0.43731
-0.11737	0.52926	-0.23474	0.30853	-0.11737	-0.22074	-0.23474	-0.44147	-0.11737	-0.97074	-0.23474	-1.1915	-0.86737	-0.22074	-0.98474	-0.44147
-0.1135	0.52725	-0.227	0.3045	-0.1135	-0.22275	-0.227	-0.4455	-0.1135	-0.97275	-0.227	-1.1955	-0.8635	-0.22275	-0.977	-0.4455
-0.10959	0.5253	-0.21919	0.3006	-0.10959	-0.2247	-0.21919	-0.4494	-0.10959	-0.9747	-0.21919	-1.1994	-0.85959	-0.2247	-0.96919	-0.4494
-0.10565	0.52342	-0.21131	0.29685	-0.10565	-0.22658	-0.21131	-0.45315	-0.10565	-0.97658	-0.21131	-1.2032	-0.85565	-0.22658	-0.96131	-0.45315
-0.10168	0.52161	-0.20337	0.29323	-0.10168	-0.22839	-0.20337	-0.45677	-0.10168	-0.97839	-0.20337	-1.2068	-0.85168	-0.22839	-0.95337	-0.45677
-0.097683	0.51987	-0.19537	0.28975	-0.097683	-0.23013	-0.19537	-0.46025	-0.097683	-0.98013	-0.19537	-1.2103	-0.84768	-0.23013	-0.94537	-0.46025
-0.093652	0.5182	-0.1873	0.28641	-0.093652	-0.2318	-0.1873	-0.46359	-0.093652	-0.9818	-0.1873	-1.2136	-0.84365	-0.2318	-0.9373	-0.46359
-0.089592	0.5166	-0.17918	0.28321	-0.089592	-0.2334	-0.17918	-0.46679	-0.089592	-0.9834	-0.17918	-1.2168	-0.83959	-0.2334	-0.92918	-0.46679
-0.085505	0.51508	-0.17101	0.28015	-0.085505	-0.23492	-0.17101	-0.46985	-0.085505	-0.98492	-0.17101	-1.2198	-0.83551	-0.23492	-0.92101	-0.46985
-0.081392	0.51362	-0.16278	0.27724	-0.081392	-0.23638	-0.16278	-0.47276	-0.081392	-0.98638	-0.16278	-1.2228	-0.83139	-0.23638	-0.91278	-0.47276
-0.077254	0.51224	-0.15451	0.27447	-0.077254	-0.23776	-0.15451	-0.47553	-0.077254	-0.98776	-0.15451	-1.2255	-0.82725	-0.23776	-0.90451	-0.47553
-0.073093	0.51092	-0.14619	0.27185	-0.073093	-0.23908	-0.14619	-0.47815	-0.073093	-0.98908	-0.14619	-1.2282	-0.82309	-0.23908	-0.89619	-0.47815
-0.068909	0.50968	-0.13782	0.26937	-0.068909	-0.24032	-0.13782	-0.48063	-0.068909	-0.99032	-0.13782	-1.2306	-0.81891	-0.24032	-0.88782	-0.48063
-0.064705	0.50852	-0.12941	0.26704	-0.064705	-0.24148	-0.12941	-0.48296	-0.064705	-0.99148	-0.12941	-1.233	-0.8147	-0.24148	-0.87941	-0.48296
-0.06048	0.50743	-0.12096	0.26485	-0.06048	-0.24257	-0.12096	-0.48515	-0.06048	-0.99257	-0.12096	-1.2351	-0.81048	-0.24257	-0.87096	-0.48515
-0.056238	0.50641	-0.11248	0.26281	-0.056238	-0.24359	-0.11248	-0.48719	-0.056238	-0.99359	-0.11248	-1.2372	-0.80624	-0.24359	-0.86248	-0.48719
-0.051978	0.50546	-0.10396	0.26093	-0.051978	-0.24454	-0.10396	-0.48907	-0.051978	-0.99454	-0.10396	-1.2391	-0.80198	-0.24454	-0.85396	-0.48907
-0.047702	0.50459	-0.095404	0.25919	-0.047702	-0.24541	-0.095404	-0.49081	-0.047702	-0.99541	-0.095404	-1.2408	-0.7977	-0.24541	-0.8454	-0.49081
-0.043412	0.5038	-0.086824	0.2576	-0.043412	-0.2462	-0.086824	-0.4924	-0.043412	-0.9962	-0.086824	-1.2424	-0.79341	-0.2462	-0.83682	-0.4924
-0.039109	0.50308	-0.078217	0.25616	-0.039109	-0.24692	-0.078217	-0.49384	-0.039109	-0.99692	-0.078217	-1.2438	-0.78911	-0.24692	-0.82822	-0.49384
-0.034793	0.50243	-0.069587	0.25487	-0.034793	-0.24757	-0.069587	-0.49513	-0.034793	-0.99757	-0.069587	-1.2451	-0.78479	-0.24757	-0.81959	-0.49513
-0.030467	0.50186	-0.060935	0.25373	-0.030467	-0.24814	-0.060935	-0.49627	-0.030467	-0.99814	-0.060935	-1.2463	-0.78047	-0.24814	-0.81093	-0.49627
-0.026132	0.50137	-0.052264	0.25274	-0.026132	-0.24863	-0.052264	-0.49726	-0.026132	-0.99863	-0.052264	-1.2473	-0.77613	-0.24863	-0.80226	-0.49726
-0.021789	0.50095	-0.043578	0.2519	-0.021789	-0.24905	-0.043578	-0.4981	-0.021789	-0.99905	-0.043578	-1.2481	-0.77179	-0.24905	-0.79358	-0.4981
-0.017439	0.50061	-0.034878	0.25122	-0.017439	-0.24939	-0.034878	-0.49878	-0.017439	-0.99939	-0.034878	-1.2488	-0.76744	-0.24939	-0.78488	-0.49878
-0.013084	0.50034	-0.026168	0.25069	-0.013084	-0.24966	-0.026168	-0.49931	-0.013084	-0.99966	-0.026168	-1.2493	-0.76308	-0.24966	-0.77617	-0.49931
-0.0087249	0.50015	-0.01745	0.2503	-0.0087249	-0.24985	-0.01745	-0.4997	-0.0087249	-0.99985	-0.01745	-1.2497	-0.75872	-0.24985	-0.76745	-0.4997
-0.0043631	0.50004	-0.0087262	0.25008	-0.0043631	-0.24996	-0.0087262	-0.49992	-0.0043631	-0.99996	-0.0087262	-1.2499	-0.75436	-0.24996	-0.75873	-0.49992
0	0.5	0	0.25	0	-0.25	0	-0.5	0	-1	0	-1.25	-0.75	-0.25	-0.75	-0.5
0.0043631	0.50004	0.0087262	0.25008	0.0043631	-0.24996	0.0087262	-0.49992	0.0043631	-0.99996	0.0087262	-1.2499	-0.74564	-0.24996	-0.74127	-0.49992
0.0087249	0.50015	0.01745	0.2503	0.0087249	-0.24985	0.01745	-0.4997	0.0087249	-0.99985	0.01745	-1.2497	-0.74128	-0.24985	-0.73255	-0.4997
0.013084	0.50034	0.026168	0.25069	0.013084	-0.24966	0.026168	-0.49931	0.013084	-0.99966	0.026168	-1.2493	-0.73692	-0.24966	-0.72383	-0.49931
0.017439	0.50061	0.034878	0.25122	0.017439	-0.24939	0.034878	-0.49878	0.017439	-0.99939	0.034878	-1.2488	-0.73256	-0.24939	-0.71512	-0.49878
0.021789	0.50095	0.043578	0.2519	0.021789	-0.24905	0.043578	-0.4981	0.021789	-0.99905	0.043578	-1.2481	-0.72821	-0.24905	-0.70642	-0.4981
0.026132	0.50137	0.052264	0.25274	0.026132	-0.24863	0.052264	-0.49726	0.026132	-0.99863	0.052264	-1.2473	-0.72387	-0.24863	-0.69774	-0.49726
0.030467	0.50186	0.060935	0.25373	0.030467	-0.24814	0.060935	-0.49627	0.030467	-0.99814	0.060935	-1.2463	-0.71953	-0.24814	-0.68907	-0.49627
0.034793	0.50243	0.069587	0.25487	0.034793	-0.24757	0.069587	-0.49513	0.034793	-0.99757	0.069587	-1.2451	-0.71521	-0.24757	-0.68041	-0.49513
0.039109	0.50308	0.078217	0.25616	0.039109	-0.24692	0.078217	-0.49384	0.039109	-0.99692	0.078217	-1.2438	-0.71089	-0.24692	-0.67178	-0.49384
0.043412	0.5038	0.086824	0.2576	0.043412	-0.2462	0.086824	-0.4924	0.043412	-0.9962	0.086824	-1.2424	-0.70659	-0.2462	-0.66318	-0.4924
0.047702	0.50459	0.095404	0.25919	0.047702	-0.24541	0.095404	-0.49081	0.047702	-0.99541	0.095404	-1.2408	-0.7023	-0.24541	-0.6546	-0.49081
0.051978	0.50546	0.10396	0.26093	0.051978	-0.24454	0.10396	-0.48907	0.051978	-0.99454	0.10396	-1.2391	-0.69802	-0.24454	-0.64604	-0.48907
0.056238	0.50641	0.11248	0.26281	0.056238	-0.24359	0.11248	-0.48719	0.056238	-0.99359	0.11248	-1.2372	-0.69376	-0.24359	-0.63752	-0.48719
0.06048	0.50743	0.12096	0.26485	0.06048	-0.24257	0.12096	-0.48515	0.06048	-0.99257	0.12096	-1.2351	-0.68952	-0.24257	-0.62904	-0.48515
0.064705	0.50852	0.12941	0.26704	0.064705	-0.24148	0.12941	-0.48296	0.064705	-0.99148	0.12941	-1.233	-0.6853	-0.24148	-0.62059	-0.48296
0.068909	0.50968	0.13782	0.26937	0.068909	-0.24032	0.13782	-0.48063	0.068909	-0.99032	0.13782	-1.2306	-0.68109	-0.24032	-0.61218	-0.48063
0.073093	0.51092	0.14619	0.27185	0.073093	-0.23908	0.14619	-0.47815	0.073093	-0.98908	0.14619	-1.2282	-0.67691	-0.23908	-0.60381	-0.47815
0.077254	0.51224	0.15451	0.27447	0.077254	-0.23776	0.15451	-0.47553	0.077254	-0.98776	0.15451	-1.2255	-0.67275	-0.23776	-0.59549	-0.47553
0.081392	0.51362	0.16278	0.27724	0.081392	-0.23638	0.16278	-0.47276	0.081392	-0.98638	0.16278	-1.2228	-0.66861	-0.23638	-0.58722	-0.47276
0.085505	0.51508	0.17101	0.28015	0.085505	-0.23492	0.17101	-0.46985	0.085505	-0.98492	0.17101	-1.2198	-0.66449	-0.23492	-0.57899	-0.46985
0.089592	0.5166	0.17918	0.28321	0.089592	-0.2334	0.17918	-0.46679	0.089592	-0.9834	0.17918	-1.2168	-0.66041	-0.2334	-0.57082	-0.46679
0.093652	0.5182	0.1873	0.28641	0.093652	-0.2318	0.1873	-0.46359	0.093652	-0.9818	0.1873	-1.2136	-0.65635	-0.2318	-0.5627	-0.46359
0.097683	0.51987	0.19537	0.28975	0.097683	-0.23013	0.19537	-0.46025	0.097683	-0.98013	0.19537	-1.2103	-0.65232	-0.23013	-0.55463	-0.46025
0.10168	0.52161	0.20337	0.29323	0.10168	-0.22839	0.20337	-0.45677	0.10168	-0.97839	0.20337	-1.2068	-0.64832	-0.22839	-0.54663	-0.45677
0.10565	0.52342	0.21131	0.29685	0.10565	-0.22658	0.21131	-0.45315	0.10565	-0.97658	0.21131	-1.2032	-0.64435	-0.22658	-0.53869	-0.45315
0.10959	0.5253	0.21919	0.3006	0.10959	-0.2247	0.21919	-0.4494	0.10959	-0.9747	0.21919	-1.1994	-0.64041	-0.2247	-0.53081	-0.4494
0.1135	0.52725	0.227	0.3045	0.1135	-0.22275	0.227	-0.4455	0.1135	-0.97275	0.227	-1.1955	-0.6365	-0.22275	-0.523	-0.4455
0.11737	0.52926	0.23474	0.30853	0.11737	-0.22074	0.23474	-0.44147	0.11737	-0.97074	0.23474	-1.1915	-0.63263	-0.22074	-0.51526	-0.44147
0.1212	0.53135	0.2424	0.31269	0.1212	-0.21865	0.2424	-0.43731	0.1212	-0.96865	0.2424	-1.1873	-0.6288	-0.21865	-0.5076	-0.43731
0.125	0.53349	0.25	0.31699	0.125	-0.21651	0.25	-0.43301	0.125	-0.96651	0.25	-1.183	-0.625	-0.21651	-0.5	-0.43301
0.12876	0.53571	0.25752	0.32142	0.12876	-0.21429	0.25752	-0.42858	0.12876	-0.96429	0.25752	-1.1786	-0.62124	-0.21429	-0.49248	-0.42858
0.13248	0.53799	0.26496	0.32598	0.13248	-0.21201	0.26496	-0.42402	0.13248	-0.96201	0.26496	-1.174	-0.61752	-0.21201	-0.48504	-0.42402
0.13616	0.54033	0.27232	0.33066	0.13616	-0.20967	0.27232	-0.41934	0.13616	-0.95967	0.27232	-1.1693	-0.61384	-0.20967	-0.47768	-0.41934
0.1398	0.54274	0.2796	0.33548	0.1398	-0.20726	0.2796	-0.41452	0.1398	-0.95726	0.2796	-1.1645	-0.6102	-0.20726	-0.4704	-0.41452
0.14339	0.54521	0.28679	0.34042	0.14339	-0.20479	0.28679	-0.40958	0.14339	-0.95479	0.28679	-1.1596	-0.60661	-0.20479	-0.46321	-0.40958
0.14695	0.54775	0.29389	0.34549	0.14695	-0.20225	0.29389	-0.40451	0.14695	-0.95225	0.29389	-1.1545	-0.60305	-0.20225	-0.45611	-0.40451
0.15045	0.55034	0.30091	0.35068	0.15045	-0.19966	0.30091	-0.39932	0.15045	-0.94966	0.30091	-1.1493	-0.59955	-0.19966	-0.44909	-0.39932
0.15392	0.553	0.30783	0.35599	0.15392	-0.197	0.30783	-0.39401	0.15392	-0.947	0.30783	-1.144	-0.59608	-0.197	-0.44217	-0.39401
0.15733	0.55571	0.31466	0.36143	0.15733	-0.19429	0.31466	-0.38857	0.15733	-0.94429	0.31466	-1.1386	-0.59267	-0.19429	-0.43534	-0.38857
0.1607	0.55849	0.32139	0.36698	0.1607	-0.19151	0.32139	-0.38302	0.1607	-0.94151	0.32139	-1.133	-0.5893	-0.19151	-0.42861	-0.38302
0.16401	0.56132	0.32803	0.37265	0.16401	-0.18868	0.32803	-0.37735	0.16401	-0.93868	0.32803	-1.1274	-0.58599	-0.18868	-0.42197	-0.37735
0.16728	0.56421	0.33457	0.37843	0.16728	-0.18579	0.33457	-0.37157	0.16728	-0.93579	0.33457	-1.1216	-0.58272	-0.18579	-0.41543	-0.37157
0.1705	0.56716	0.341	0.38432	0.1705	-0.18284	0.341	-0.36568	0.1705	-0.93284	0.341	-1.1157	-0.5795	-0.18284	-0.409	-0.36568
0.17366	0.57017	0.34733	0.39033	0.17366	-0.17983	0.34733	-0.35967	0.17366	-0.92983	0.34733	-1.1097	-0.57634	-0.17983	-0.40267	-0.35967
